GOAL-Fraud;Random;Time;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount
Yes;0.730062852;27187;-24.59024477;14.04456678;-26.27870059;6.320089265;-18.22451267;-4.609967826;-17.68100337;16.21362675;-3.794093469;-8.37275316;4.901682655;-6.872838664;0.769776763;-6.826584487000001;-0.05443418;-6.084952665;-12.37527053;-4.810344741000001;0.936742238;1.6492020219999999;1.7770627719999998;-1.8048736859999999;-1.140604569;0.15223446599999998;1.715997024;-0.22047119899999998;1.4349505809999998;0.422491858;99.99
No;0.257366083;2487;0.981212506;-1.088285857;1.324921161;-0.424197569;-1.152956866;1.435015309;-1.4507809580000002;0.581700984;-0.323739593;0.384379931;0.7146013959999999;0.592824169;0.8733162109999999;-0.31313330699999997;2.533660621;-2.057907057;0.9069412240000001;-0.371605554;-2.9445183010000004;-0.44731573799999996;0.038663548;0.659295242;0.161075019;-0.589500822;-0.315863696;0.8054565109999999;0.09204500199999999;0.034440134;74.0
No;0.083286392;2633;1.140212719;0.1454441;0.349803496;1.1769159340000002;-0.40898981100000004;-0.7165411620000001;0.060758325;-0.026668313;0.20452767;0.010074366;-0.161959928;-0.496852969;-1.7284688769999998;0.770258146;1.331367406;-0.258688468;0.065879907;-0.50051005;-0.8469159479999999;-0.25337601;0.069092026;0.15575149;-0.026102371;0.36836894600000003;0.508387943;-0.315411061;0.016250206;0.02002624;23.41
No;0.9157694690000001;5301;-0.657917884;1.332235923;1.5092670030000002;1.180903375;0.617721441;0.659263041;0.635734612;-0.087421006;1.060500398;0.30841120899999996;1.9607279530000001;-1.5098247969999998;2.075287644;1.184012545;-1.215453085;-1.105042904;0.8364296729999999;0.0625914;0.907210678;0.321348168;-0.216590867;0.19338989899999998;-0.239257997;-0.330601295;-0.067380408;-0.298149773;0.21001067;0.024854325;5.4
No;0.148764567;1287;1.048429102;0.25256893;-0.74364885;1.337404671;0.300796573;-0.696975626;0.451164713;-0.180987857;-0.041278073;-0.5714080260000001;-0.786447116;-0.7129052840000001;-0.601075198;-0.936726367;1.182029158;0.8739582920000001;0.43664942700000003;0.7021897990000001;-0.282440201;0.132309753;-0.188781664;-0.829818378;-0.229784472;-0.608013459;0.6031935589999999;-0.424977995;-0.000627515;0.06662583799999999;128.0
No;0.5826202970000001;1169;-0.554046896;0.336786185;1.9456048030000002;0.569903515;-0.281815815;0.277920499;-0.057387411;0.044388589000000006;-1.299483805;0.454777183;-0.7447695129999999;0.444263471;1.180666565;-0.53687889;-0.039447506;-2.766741446;0.868854983;0.670230794;0.057411910999999996;-0.37026882;-0.304511451;-0.100103587;-0.202538153;0.102104349;0.0036684129999999997;-0.17683602;0.086301158;0.118138626;10.91
No;0.899657741;4116;1.3187095979999999;0.530708204;0.12467947199999999;0.690737803;0.212976435;-0.525633561;0.058477815999999995;-0.30038171199999997;1.194250613;-0.687054505;0.335545163;-1.912544547;3.2068329369999997;0.8594279;0.28593439800000003;0.637289153;0.35441315;0.10056140300000001;-0.09395250599999999;-0.02048769;-0.47927684;-1.0717843740000002;0.022294455;-0.536719135;0.344879069;0.104423852;-0.043039399000000006;0.018374878;1.98
No;0.8667000490000001;2791;-0.5194270529999999;0.375382654;1.2369188690000001;-1.859512628;0.535196664;-1.50467024;1.087872053;-0.629134222;1.038260288;-0.754407017;0.529642368;0.723962469;0.199499447;-0.191234288;1.0882719440000002;-1.1759336409999999;-0.23188355600000002;-0.6739403079999999;-0.59480995;0.019105065;0.113015509;0.931733312;-0.19049262100000003;0.6348456610000001;-0.44287156;-0.929423531;0.045806988;-0.21167034399999998;1.0
No;0.258286857;1105;1.181358601;0.16119628;0.475706181;0.741953396;-0.585735879;-1.174620134;0.165933579;-0.297075761;-0.050998107;-0.066499133;0.074927428;0.662784634;0.7526075309999999;0.16079642;0.894136002;0.065396001;-0.30716669399999996;-0.42835335399999996;-0.388728181;-0.003223963;0.091770034;0.270203582;-0.07369693599999999;0.777162648;0.489675216;0.40312162100000004;-0.036563023;0.021448561;36.29
No;0.40698997200000003;2234;-0.354885523;0.960089768;0.995578726;-0.198310252;0.31716292100000004;-0.28224962;0.547366244;0.173266075;-0.45759285299999997;-0.318293476;0.700326917;-0.15437210699999998;-0.851749619;-0.07240747;0.354963965;0.828131242;-0.435181783;0.707926675;0.462566394;0.101716758;-0.263622814;-0.7868754459999999;-0.080418776;-0.43687341700000004;-0.12946749400000002;0.100201329;0.23135241899999998;0.07970500700000001;10.97
No;0.192438002;4068;-0.967888344;0.41558011100000003;3.199926787;0.393391004;-0.404159848;1.018641333;0.026595145;0.051797656;2.6270011490000003;-0.31331016300000003;1.012512077;-1.880745364;0.861029635;0.036338254;-3.0712082360000004;-0.6201544529999999;0.689011795;0.431617769;0.924819265;0.31199738;-0.475221093;-0.197007784;-0.404271518;-0.007203634;0.33750292;0.35340266299999995;0.095180385;-0.279128637;32.23
No;0.187660427;1259;-1.113775743;1.02526406;1.23196422;-0.04042489;0.11788031;-1.153782041;0.546797259;0.331795668;-0.649808052;-1.0099394720000001;-0.8541937390000001;-0.18530186199999998;-0.58595663;0.622955559;0.185726484;0.5056151329999999;-0.5729104620000001;-0.011354437;-1.246118462;-0.253161132;0.11721184800000001;0.012595356;-0.31892677199999997;0.36654004;0.816484178;-0.457647959;-0.17205041699999998;-0.133201884;9.0
No;0.057377695;4871;-1.507442799;0.910237415;-0.073202342;-1.7035740430000001;1.6066108780000001;4.061560736000001;-1.225118317;-0.149560248;1.6262267730000002;-1.1508907990000001;0.064744872;-2.319849051;1.478999062;1.420132419;-1.106780623;0.606108183;0.248900385;0.552982138;-0.25151660800000003;-0.38042778299999996;1.428711888;-0.506725729;-0.042710192;1.01311093;0.019060864;0.983368844;0.282250317;0.053428035;40.95
No;0.19939862600000002;523;1.119588866;1.131586073;-1.5330106780000001;1.545223403;0.929387735;-1.1583496000000002;0.589693926;-0.09341176300000001;-0.660778193;-1.419811568;2.85051333;0.132304786;-0.705828908;-3.0525217510000004;0.6564706779999999;0.9021777409999999;2.834194831;1.368745647;-0.9851347579999999;-0.062494978;-0.11406290300000001;-0.283534484;-0.173512936;-0.111815909;0.707683834;-0.294680861;0.047405607999999995;0.08698877599999999;15.19
No;0.814562725;2270;-2.17119306;1.5212959019999999;0.6980432190000001;1.4809601069999998;-1.0965109370000001;1.1189795759999999;-1.113668048;1.813104965;0.677597637;-0.48661940200000003;-2.470654195;0.325616353;-0.875231909;0.15079079;-1.252471066;-1.016529687;1.399298801;-0.589979913;1.540106819;0.038157825;-0.37500038700000005;-0.81085403;-0.06781339900000001;-0.79421762;0.18768179100000001;-0.30253904600000003;0.290136661;0.070180361;21.97
No;0.974737211;3813;-0.9142664340000001;1.19557798;1.157257716;0.088743887;0.122343108;-0.590530056;0.278628743;0.376518604;0.623169807;-1.472917909;0.6625072479999999;-2.536185746;1.4273613109999999;1.471067491;0.174166373;0.29949728600000003;1.086702703;-0.23238937399999998;-0.92064455;-0.19719417399999997;-0.245991963;-0.705155381;0.11089146;-0.04619781;-0.493518126;-0.038599394;-0.05825164;0.051346002;19.88
No;0.7501517659999999;3762;-1.0159232459999998;0.494555032;0.173556657;-2.761500475;1.7696601969999999;3.240574238;-0.726963452;1.2919710359999999;-0.357915604;-0.518254961;0.648686831;-3.3658527360000003;1.733396161;1.551354607;-0.349521013;1.795637938;0.399544706;-0.738874127;0.245827082;0.22428729600000002;-0.246114052;-0.880133002;-0.121855285;0.901790083;0.46819615700000006;-0.569703603;0.119851384;0.037824641;14.45
No;0.12125856300000001;1702;-2.440438533;1.778658826;0.665706525;-0.788786013;-0.195199028;0.521459321;-1.270692753;-3.28061811;-0.100790399;-0.38395179100000004;1.067657913;1.547379094;0.027243912999999998;0.5145735060000001;-0.875534898;0.054392868;0.20598375600000002;-0.485753166;-0.367594935;-1.0178015809999998;3.714551227;-1.4734750280000002;0.350872576;-0.0075047180000000005;-0.226133148;0.33910735;0.46164035;0.035537512;1.0
No;0.526992476;190;-1.505779164;-0.21532511699999998;1.9912942759999999;-1.631493385;-0.6359651470000001;0.228413858;-0.034265697000000005;0.042695827;-0.235439929;0.164740343;-1.51828766;-0.31742242;1.120534653;-1.524784874;-1.2185463570000001;1.063013559;0.044391090999999994;-1.3408063159999999;0.715632259;0.232752122;-0.101938019;0.148145577;-0.450114636;-0.39655839600000004;0.554223963;-0.34049298100000003;-0.33561781399999996;-0.413379326;82.29
No;0.725069423;3539;1.088274057;-0.195179188;1.2017351379999999;1.243195867;-0.8631133459999999;0.490087115;-0.874879764;0.46307638700000003;0.741853258;0.103029295;0.880605832;0.091968687;-1.912605814;0.340288855;0.34196899799999997;0.277304463;-0.28613197100000004;0.48091084100000003;-0.53888595;-0.285721202;0.178075118;0.6048586420000001;-0.044411004000000004;-0.005551174;0.34089465399999996;-0.223494257;0.06888951;0.01750814;1.0
Yes;0.5887048570000001;126219;-1.141558937;1.9276500380000001;-3.9053561489999997;-0.073942594;-0.04485781900000001;-1.7569989590000001;-1.217416499;0.36456327899999996;-2.7701477469999998;-3.216187718;1.286749257;-3.272704585;1.042215623;-5.748943252;-0.668136527;-3.8659756830000003;-2.70505213;-0.103907181;-0.716811425;-0.25058294;0.102081332;-0.531495912;-0.32874097399999996;0.39309961;0.568434632;0.7866045290000001;-0.146101644;0.07621148900000001;25.0
No;0.863718166;946;-1.6326322709999999;0.057047472;1.218600043;-0.375556292;0.20945728;-1.2418512879999999;-0.216480532;0.602814256;-0.29287273399999997;-0.661946351;0.8974678559999999;0.773595148;-0.7740040309999999;0.5961477620000001;-0.942057151;0.28119457;-0.244766619;-0.015535881000000001;-0.023121406;0.145672899;-0.008134108000000001;-0.37979115700000005;-0.024746951;0.558013415;-0.283057122;0.257036708;0.185832715;-0.038287968;1.0
Yes;0.467121995;93904;-11.32063311;7.191950143;-13.17908255;9.099551882;-10.09474888;-2.44011507;-14.184337300000003;4.452502934;-6.241960002999999;-12.61816269;6.057319305;-15.71760665;0.11781741;-8.653743357;-2.502553776;-11.23136445;-21.58515214;-9.090892061;1.171188733;-0.180934725;1.0822353279999999;-0.3505625;0.483043946;0.661132921;-0.396521512;-0.41331538799999995;-0.9975477979999999;-0.235035883;37.93
No;0.391892234;1440;1.173898948;0.03998468;0.110368696;1.127521743;0.117624596;0.502916696;-0.152412303;0.260206316;0.30118052;0.089451586;0.29596009300000004;0.20941835399999997;-1.565333337;0.513005415;-0.583141129;-0.257376662;-0.153446655;-0.078458818;0.191905973;-0.255914176;-0.113719948;-0.189766635;-0.139719115;-0.6880944370000001;0.6761191790000001;-0.28240978899999997;0.026003939;-0.004691148;5.99
No;0.46134439299999996;924;-0.658874011;0.99465574;1.621279511;3.371777075;0.151202633;-0.18493223600000003;0.655277776;-0.291056257;-0.685112297;0.527451573;-0.324049393;-0.510099046;-0.353957798;-1.5455879890000002;-0.028655547000000003;-0.43987324200000005;1.352378928;0.233528039;0.8886282959999999;0.061760075;-0.04830804;0.266926353;-0.173915861;0.649604872;-0.456714832;0.169095708;-0.194693339;0.014633015;63.7
No;0.548771964;2019;-0.47491813200000005;0.6838191379999999;1.573334276;0.412936275;0.373810046;0.268844089;0.435773376;0.14240398199999998;-0.220885086;-0.54973669;-1.072383944;-0.107696779;-0.19530054;-0.07515159099999999;0.28495888199999997;-0.785957934;0.404541379;-0.690404907;0.927728585;0.045584387999999997;-0.149100558;-0.263170613;-0.197870608;-0.43283408100000004;-0.021431172999999998;0.412324015;0.086072958;0.09423503300000001;7.95
No;0.858230845;497;-0.417836252;0.981102921;1.135819759;-0.172592935;0.396674889;-0.00284158;0.519779575;0.248762703;-0.593496637;-0.382215399;1.364964745;0.429957939;-0.220196835;-0.165067375;0.50196387;0.396923213;-0.06685703;0.05312324400000001;-0.035595728;0.098873639;-0.205579923;-0.547474244;-0.020485623999999997;-0.36818677;-0.227052862;0.105281464;0.253800476;0.081276063;8.83
No;0.466512738;3757;1.429443171;-0.637414271;-0.898794058;-1.6281470740000001;1.47261311;3.269513868;-1.189676569;0.7141297209999999;0.36182113899999996;0.288788871;1.00931165;-3.173937037;1.866582669;1.409238564;0.258027563;1.5316879019999998;0.445635282;-0.86881153;0.771228047;0.19244121100000003;-0.286921789;-0.890583453;0.09406174;0.9192749179999999;0.362369155;-0.506830369;-0.017182425;0.012908373999999999;27.42
No;0.939263029;5149;-0.8632462609999999;1.532617526;-0.37389616600000003;0.897984663;0.500820154;-0.21652302899999998;0.421791284;0.362358005;0.664877022;0.334222323;2.032169819;-1.422332437;2.15929626;2.2066713140000003;-0.5420807;-0.51211541;0.6094824839999999;0.25257731899999997;0.16959337600000002;0.173394723;0.021985785;0.569659681;0.123737165;-0.345187284;-0.6321814729999999;-0.410721706;0.513883792;0.298474216;26.99
No;0.850215025;4928;-1.317011584;0.25041600199999997;2.383382643;-1.927024765;-0.833519681;-0.298441064;0.145039494;0.072181799;3.044592885;-2.018062185;0.554363748;-1.977686064;0.8176638479999999;0.883395901;-0.6809658820000001;-1.103817726;1.236298347;-0.483564205;-0.023428433999999998;-0.154210646;-0.293217634;-0.231195006;-0.215264519;0.38792540200000003;0.283918682;-0.13478052699999998;0.06788463900000001;0.12960306800000002;67.56
No;0.16444433;1982;-0.463526789;0.867008607;1.539270601;0.001593187;-0.133546271;-0.982267696;0.552200213;0.023613165;-0.166395945;-0.261372149;-0.649926397;-0.8260366509999999;-1.438519748;0.43822597799999996;1.012066696;0.265173402;-0.307209252;-0.17046823600000002;0.02413865;0.019850852;-0.23932749600000003;-0.719314025;0.00791245;0.325824209;-0.241163978;0.076141986;0.2533548;0.119246335;1.98
Yes;0.616159644;140293;0.951025219;3.252926365;-5.03910474;4.63241098;3.01450128;-1.349570138;0.980940272;-1.819539456;-2.099048905;-1.347556715;2.68057818;-1.4629451759999998;-0.705397068;-7.4452958339999995;-0.561331522;3.1396556589999998;5.665429068;3.790316212;-1.909798619;-0.38144372200000004;1.404524058;-0.760549175;0.35829234200000004;-1.1859415640000002;-1.286176716;0.00036530300000000004;0.169661962;0.108275693;0.77
No;0.35578085200000004;3133;-1.908311083;-0.795195833;2.050385042;3.229057987;1.068375342;-0.6983793840000001;-0.35506943700000004;-0.022614957;-0.967309313;1.55037133;1.293555016;-0.245480668;-0.9450783759999999;0.349254666;0.941768235;0.281464969;-0.321090263;0.654041766;1.008068004;0.069281633;-0.096622205;0.024727671;-0.143417226;0.537470143;-0.6285529320000001;0.02560313;0.37061190200000005;-0.09026664;144.38
No;0.705625775;1474;-0.7690948259999999;1.009212749;0.816200554;1.303088812;0.813789688;0.183144897;1.802478337;-0.07669516400000001;-1.600849274;-0.112938915;-1.08774859;-0.6400367260000001;-0.251456846;0.43088303899999997;-0.150030209;0.388051298;-0.65657229;-0.596617266;-1.634277679;0.100916685;0.161719013;0.141374731;0.034673266;-0.48748198;0.24240518100000003;-0.056728837000000004;0.012998388;0.11591797300000001;151.67
No;0.56062057;1380;-1.50178764;1.162643598;1.1454538029999999;-1.53436356;-0.715808152;-0.987540106;0.437773329;0.086034383;1.3943944030000002;1.3449887680000001;1.108242703;-0.9285905090000001;-3.2027181010000003;0.16993344300000002;0.248482413;0.752449061;-0.8480627340000001;0.32471305699999997;-0.6710943359999999;0.505556081;-0.290013145;-0.43787256;0.083162707;0.472637831;-0.17033984600000002;0.6987250429999999;0.505433321;0.17997171;15.38
No;0.717454948;446;-1.1461028359999998;1.350273691;0.9072091390000001;-0.04068157;-0.242920133;-1.099858709;0.579042123;0.045618994;0.460784208;0.47042480600000003;-0.44112677899999997;-1.002299372;-1.6599767730000001;-0.291488592;1.150417251;0.418426911;0.07717557;0.031448107999999995;-0.158770183;0.331215629;-0.39694675100000004;-0.8957592659999999;0.09968586;0.27564259399999996;-0.04521721099999999;0.095849025;0.563119358;0.307944726;17.99
No;0.53948773;2549;-0.9716496459999999;1.011602407;1.911303135;-0.272867321;0.081522442;-0.922228257;0.71581416;-0.135521793;-0.423163864;-0.47896858200000003;-0.5018894079999999;-0.37291890299999997;-0.522570204;0.19560890600000003;0.790884817;0.30408707100000004;-0.455845106;-0.324257284;-0.19019744100000002;-0.09844012699999999;-0.176069979;-0.745817582;-0.151660616;0.366912022;0.126128708;0.049316395;-0.297565487;0.10408841199999999;0.0
No;0.6047337620000001;1998;1.110603814;-0.620577;1.044659188;0.24051152399999998;-1.193811595;0.053750163;-0.8080160120000001;0.282977329;1.458701807;-0.45924279100000004;-0.8653442920000001;-0.252168052;-1.7595313730000002;-0.17831841;0.141401983;-0.328284627;0.522227976;-0.871338233;0.10950057;-0.160069795;-0.208341705;-0.45449736399999996;0.104938525;0.115345705;-0.005369948;0.9744869840000001;-0.034004272;0.012402614;37.73
No;0.226172772;393;-2.595499719;1.311591816;1.323081307;-1.127848902;0.307467369;-0.518201825;-2.0988166319999997;-4.3824689580000005;1.7245345559999998;0.19867992199999998;0.381591794;0.780889732;-0.24781088199999998;0.0469023;2.501394702;-1.432126842;0.7329794409999999;-0.183239271;1.075630877;-1.148674304;3.9803838330000003;-0.835844602;-1.786328942;0.48559440200000004;-0.53515806;-0.6841431859999999;-0.422542032;0.047078037999999996;64.04
No;0.988541868;2471;-0.915801364;0.929333932;0.49887573;-0.267022224;-0.295345105;-0.698008437;0.9633976890000001;0.318863154;-0.41419980700000003;-0.8442248929999999;-0.411918765;0.6091599089999999;0.185023438;0.332892934;-0.540402418;-0.451330931;0.22467801;-1.062896188;-1.0075839340000001;0.039302426;0.189054632;0.523828246;0.23406569600000002;0.443691637;-0.411904723;0.30045873;0.213791626;0.17849094899999998;104.83
No;0.384413186;874;-0.44509914899999997;0.754145066;1.361998969;-1.1842383159999998;-0.036772579;-0.941420551;0.698625488;-0.026479898999999998;-0.134955837;-0.69687347;0.124226506;0.393106079;0.312787019;-0.0030594190000000003;0.570351442;0.085126824;-0.261458693;-1.052138613;-1.198270288;-0.0014959189999999999;-0.015806896;0.05665761;0.008856901;0.45011714700000005;-0.311579751;0.774706868;0.20399891899999997;0.08846045;7.69
No;0.527179453;2626;0.9835599759999999;-0.135449638;0.49467926799999995;0.672682765;-0.38202372700000004;-0.216187255;0.004803211;0.047663573;0.052814115;-0.185602945;0.477305596;0.485201631;-0.088532819;0.399676562;1.560154408;-0.35767086600000003;0.280509926;-1.498850715;-0.992389093;-0.013692606999999999;-0.131336937;-0.5237070070000001;0.16566123900000002;0.08576012;-0.016429416999999998;0.125392865;-0.013762415;0.02983636;87.68
No;0.11402463800000001;4198;-1.974691683;-0.343594247;2.414024211;-2.6151709359999997;-0.32475633800000003;-0.390116061;-0.259424495;0.18098650300000002;3.2334218260000003;-1.080705401;2.301625477;-2.485961101;-0.19451447;1.295247694;0.670475061;0.250451804;-0.059491225;1.10968604;-0.779128653;-0.018806013;-0.055647304;0.7508221709999999;-0.095637835;-0.026566613;0.43324803700000003;-0.016163563;0.44608033799999997;0.016393535;52.92
No;0.94788681;1237;-0.234715504;0.116213248;1.628242736;-0.463816761;-1.134419495;-0.962313865;0.454757415;-0.28526888699999997;-1.772632945;0.408771448;0.09130417800000001;0.259301452;1.3945749330000001;-0.118227126;1.096694732;-1.8596060719999998;0.40868025700000005;0.879416503;0.12409404800000001;-0.046773313;-0.263602161;-0.38043550600000003;0.32528221;0.9529100429999999;-0.809614497;0.919784048;0.081574565;0.16311618;93.0
No;0.274653423;2833;1.232826858;0.49409071299999996;-0.6276872029999999;0.839234203;0.156776907;-1.026096595;0.22599642600000003;-0.090047924;0.067775097;-0.710447233;0.146814244;-0.895909277;-1.6846110840000001;-0.955057575;1.393020919;0.332072355;1.405468446;0.010231568;-0.7141178;-0.203024505;-0.144398523;-0.400420217;-0.034893903;-0.08094120099999999;0.444532419;0.403869295;-0.024504977;0.036082473;0.76
No;0.464280231;3747;1.122478318;-0.7958643320000001;0.571221313;-0.603261975;-0.7808200809999999;0.274669943;-0.858857104;0.185650762;0.382109725;0.31108172;2.750246775;-2.708773525;0.719797537;1.7509467980000002;0.002645046;0.869887727;1.321026941;-1.57916356;-0.048344962000000005;0.073386692;-0.100517243;-0.36309160700000004;0.135824857;-0.38487070799999995;-0.034029671000000004;-0.483673366;-0.009020859;0.011335193;89.77
Yes;0.122555192;35771;-3.2189520110000003;2.708535411;-3.263041587;1.361865944;-1.645775675;-1.852981871;-3.0699582139999997;-1.796875856;-0.213356097;-3.551984009;3.7797495389999995;-6.984771477000001;-1.140977189;-9.377878452000001;0.921463507;-4.652071195;-9.094231297;-3.0825499539999996;0.13233077599999998;0.571654488;1.80787725;-0.890421395;-0.325814387;0.12303959699999999;-0.093013747;0.23210597;-0.310518998;-0.745294627;60.6
No;0.655933145;3771;-1.281865354;1.659352758;1.219310837;0.140317512;-0.441009983;-0.654553532;0.154833323;0.43992959600000003;1.1484601159999999;-0.324413018;0.8793476020000001;-2.438842755;1.181048432;1.8946467580000002;0.38473067299999997;-0.11131639300000001;0.913038173;-0.5708525720000001;-0.7330174709999999;0.118897133;-0.356298309;-0.702578722;0.12917900599999999;0.300075449;-0.225528769;0.055345292000000004;0.34886898299999997;0.16245165;11.28
No;0.708261461;252;-2.395433913;-1.545369136;1.9193912;1.062513568;-0.627806202;1.154561001;-0.861500739;1.08948639;-1.34126756;0.200625622;0.824199619;1.088348401;0.5396083429999999;-0.07102826599999999;-0.385580937;-2.407422441;1.103434148;1.035900104;-0.146973943;0.561230219;-0.12056852900000001;-0.47385262200000006;0.45308204799999996;-0.323900293;0.105116691;-0.21920040600000001;0.26178884399999997;-0.122953638;231.71
No;0.506873505;300;0.007042537;1.239504445;0.41704970799999996;0.530003503;0.942324174;-0.559967831;1.50298129;-0.751562588;0.012712703;1.6192078490000001;1.237695814;0.44613082;0.156190261;-0.152586462;0.07642771400000001;-0.57106063;-0.8609836409999999;0.32983069;0.744637433;0.557375288;-0.046722255;0.720869895;-0.141872911;0.019747228000000002;-0.665861186;-0.489939811;0.157919475;-0.332123189;1.91
No;0.235535332;265;-0.49100301700000004;0.906952627;1.64542282;-0.083531102;-0.195560099;-0.7101650009999999;0.559118538;0.11634025099999999;-0.538190204;-0.12202331699999999;1.3329707309999999;0.241547185;-0.960824737;0.526002679;0.229368243;0.377199881;-0.520008383;0.186335972;0.230867162;0.062756674;-0.168067297;-0.517387141;0.018650212;0.491651648;-0.27779538800000003;0.043840860999999995;0.253371622;0.111749327;9.03
No;0.7817084959999999;1612;1.108869469;-1.342423764;0.651729627;-0.47759319200000006;-1.215923426;0.63603642;-1.095216667;0.253609088;0.292522226;0.302275554;-1.467980065;-0.8421412359999999;-0.589110489;-0.75140293;-0.264714133;0.744164776;0.714470578;-1.596146701;0.836106855;0.25366467800000003;0.043315784;0.012278863999999999;-0.17112869;-0.7520729690000001;0.34846398100000003;-0.173346477;0.040110307000000005;0.033915826;137.94
No;0.420511704;95;-0.34371149799999995;1.1186146190000001;1.293385823;0.064762303;0.023480692999999997;-0.992740835;0.695814204;-0.064808618;-0.37364000799999997;-0.506204373;-0.23425406199999999;-0.150923955;-0.018839798999999997;-0.40192575;0.908911728;0.38838669600000003;0.016678111000000002;-0.12233078;-0.090105936;0.104410176;-0.265392001;-0.700550129;-0.014279787;0.330615153;-0.16544246099999999;0.072341593;0.244881834;0.09804815900000001;2.28
No;0.43509411;2099;-3.336340641;-3.1982542880000002;3.1075834589999998;3.6860532860000004;3.1482634889999996;-1.489631671;-2.9366225089999998;0.7561234170000001;-0.967325047;1.01440977;0.768053427;0.388075154;0.5609218810000001;0.115138981;1.34850566;0.752973679;-0.575837099;1.5566704619999998;0.867948374;1.352704858;0.6793832670000001;0.6962134870000001;0.523776572;0.018309175;0.158770747;0.396889261;-0.027210902999999998;0.175223075;46.94
No;0.431311795;1594;-2.027576933;1.869594081;-0.591977145;-2.3207765190000003;-0.9084980559999999;0.614714691;-2.373287482;-7.921857467000001;1.3904638919999999;-0.517908846;1.587976505;1.171445295;-2.0054339690000003;1.334718272;0.7071164459999999;-0.6262432;0.628463917;-0.06335396;0.09645064;-1.950021618;7.66791972;-2.491575283;0.37167760299999997;0.143700284;0.773517844;0.019107241;0.543045504;0.258535666;80.0
Yes;0.666340205;93888;-10.04063146;6.139182715;-12.97297189;7.740555445;-8.684704528;-3.837429167;-11.9077019;5.833273001;-5.731054244;-12.43894491;6.989885612999999;-16.21861039;0.25330336600000003;-8.728645065;-0.147529091;-14.12985452;-20.68502755;-8.484449057;4.851255137;-0.082275225;2.823431432;1.153005013;-0.56734285;0.843011622;0.549937645;0.113891876;-0.307375;0.06163064099999999;1.0
Yes;0.884347219;93860;-10.85028159;6.727465688;-16.76058341;8.425831679;-10.25269687;-4.192171044;-14.07708601;7.168287932999999;-3.6832421739999996;-15.23996196;8.030708407999999;-16.06030576;0.270529742;-14.95298104;-0.24109488399999998;-11.86673064;-15.48698992;-5.7486515570000005;4.130031427;-0.6468182729999999;2.5416369469999998;0.135534921;-1.023966892;0.406264526;0.106592779;-0.026232389;-1.464630024;-0.41168182;78.0
No;0.687617562;4287;0.27182913;-1.705467598;0.783240288;0.7562330740000001;-1.5406505080000001;-0.217622572;-0.055036148;-0.23010751100000001;2.149816431;-1.020933728;0.49633989700000003;-1.434952359;2.916818844;0.873709065;-0.5030663439999999;0.145399929;0.607258166;-0.153287032;-0.134354056;0.9649794309999999;0.041753558999999996;-0.500429552;-0.375156905;0.45078721;-0.053151422999999996;0.89599812;-0.14627731900000002;0.09783331599999999;500.0
Yes;0.20743747399999998;55614;-7.347954947000001;2.397041348;-7.572355817999999;5.177819255;-2.8548382830000003;-1.795238774;-8.783234735;0.437156561;-3.74059751;-8.332863063;5.763189409;-8.707879292000001;-1.716949488;-9.577194393;0.146369003;-7.586490786000001;-12.50393097;-4.3756310119999995;2.46519487;0.07316379099999999;-0.17527337;0.543325052;-0.5479550670000001;-0.50372169;-0.310932776;-0.163986018;1.197895047;0.378186688;0.83
No;0.882172525;1689;-0.48703083700000005;0.342774898;1.824766638;1.269298194;0.691334718;1.832217615;-0.211398091;0.552335647;0.232131389;-0.431250949;-0.543978516;1.431543884;0.948668747;-0.846801212;-2.112397866;-1.100850174;0.341744118;-0.236274658;2.09624673;0.148658404;-0.308989009;-0.433159271;-0.166240455;-1.311266691;-0.194198068;-0.374029954;0.23228742800000002;0.13775820800000002;6.45
No;0.720800777;484;-1.123242587;-0.601732547;1.866231576;0.373544172;-0.165149346;1.602098517;-0.22090801300000001;0.618352919;-1.172353253;0.31566374199999997;0.318389552;0.47986905700000004;0.78643138;-0.289769624;1.475876535;-3.2055970410000003;1.478727916;-0.376979365;-2.028647375;0.084833025;0.09058160800000001;0.804918433;0.432421275;-0.6584888210000001;-0.38566638200000003;-0.06815674099999999;0.459110559;0.222762255;158.0
No;0.252054194;2252;-1.583549909;0.545735099;0.869471586;1.305565787;1.87775329;-0.721647823;0.955916647;-0.19320254399999998;-1.2691366579999999;0.307503319;-1.699560729;-0.948975635;-0.43368094700000004;0.328794598;-0.289366281;0.845511463;-1.114467245;-0.069422308;-1.116044934;-0.35848477799999995;-0.03261386;-0.17863926300000002;-0.361445589;-0.5842234470000001;0.584487855;-0.043587068;-0.23044716399999998;0.219105103;31.05
No;0.867001118;1254;-2.163962582;0.11288156199999999;-0.228953077;-1.98900579;-0.162105163;-2.041678122;-0.156419916;0.711215666;0.221437592;-1.275914167;1.3505507140000002;1.626809728;0.20101835199999998;1.137440871;0.268748262;-0.36903363;-0.011768263999999999;0.290326967;0.759910738;0.233947673;0.22945830899999997;0.323373643;-0.266709331;0.605568378;-0.088278859;-0.17618890199999998;0.228251652;-0.029372535;1.0
